JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
    14.800,   469.444,   456.678,     3.283,     0.025,   136.552,     0.000,     0.452,    23.468,   733.800,     1.000,     3.589,  -156.487,     0.000,   237.917,   321.751,    51.326,    21.327,     0.000,         8.885,         0.238,         2.481,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.904,   466.921,   456.554,     3.208,     0.025,   147.957,     0.000,     0.452,    23.344,   733.800,     1.000,     3.565,  -165.110,     0.000,   234.985,   321.439,    52.220,    26.435,     0.000,         8.890,         0.235,         2.456,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.000,   225.134,   456.446,     3.151,     0.016,   135.766,     0.000,     0.452,    23.236,   733.800,     1.000,     3.542,  -172.552,     0.000,   232.194,   321.067,    52.691,    30.988,     0.000,         8.766,         0.233,         2.432,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.100,   256.991,   456.341,     2.973,    -0.001,    97.353,     0.000,     0.452,    23.131,   724.500,     1.000,     3.517,  -167.837,     0.000,   231.937,   320.318,    50.344,    29.113,     0.000,         8.722,         0.217,         2.408,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.202,   394.646,   456.240,     2.906,    -0.001,   122.477,     0.000,     0.452,    23.030,   724.500,     1.000,     3.500,  -165.000,     0.000,   231.727,   320.046,    48.710,    27.972,     0.000,         8.676,         0.204,         2.384,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.303,   439.094,   456.122,     2.650,     0.001,   139.473,     0.000,     0.452,    22.912,   724.500,     1.000,     3.472,  -158.925,     0.000,   231.514,   318.868,    46.010,    25.561,     0.000,         8.656,         0.182,         2.360,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.400,   169.290,   456.027,     2.505,     0.001,   153.305,     0.000,     0.452,    22.817,   724.500,     1.000,     3.454,  -154.727,     0.000,   231.299,   318.137,    43.981,    23.908,     0.000,         8.643,         0.161,         2.337,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    15.500,   130.973,   455.917,     2.261,    -0.001,   131.957,   665.205,     0.451,    22.707,   724.500,     1.000,     3.432,   478.252,   627.552,   231.089,   316.984,    41.616,    21.788,     0.000,         8.638,         0.139,         2.315,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.712,
    15.601,   139.909,   455.814,     2.420,    -0.000,   113.427,    48.496,     0.451,    22.604,   724.500,     1.000,     3.416,  -104.868,    45.751,   230.879,   317.742,    41.450,    22.306,     0.000,         8.629,         0.147,         2.292,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.298,
    15.700,   222.692,   455.715,     2.439,     0.004,   135.564,   220.239,     0.451,    22.505,   724.500,     1.000,     3.395,    58.116,   207.773,   230.672,   317.823,    40.578,    21.927,     0.000,         8.534,         0.147,         2.270,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.871,
    15.801,   139.909,   455.606,     2.391,     0.005,   144.339,    48.685,     0.451,    22.396,   724.500,     1.000,     3.372,  -101.877,    45.929,   230.461,   317.618,    39.443,    21.206,     0.000,         8.437,         0.141,         2.248,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.310,
    15.901,   247.857,   455.504,     2.305,     0.004,   151.219,   533.132,     0.451,    22.294,   724.500,     1.000,     3.345,   357.677,   502.955,   230.255,   317.159,    38.140,    20.234,     0.000,         8.342,         0.133,         2.227,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.915,
    16.000,    71.795,   455.387,     2.279,     0.000,   121.953,     0.000,     0.451,    22.177,   711.500,     1.000,     3.330,  -144.109,     0.000,   230.045,   317.096,    37.282,    19.776,     0.000,         8.264,         0.125,         2.206,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.101,   134.951,   455.253,     2.200,     0.004,   155.915,     0.000,     0.451,    22.043,   711.500,     1.000,     3.312,  -138.955,     0.000,   231.591,   316.748,    36.536,    17.262,     0.000,         8.176,         0.115,         2.185,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.200,    53.941,   455.129,     2.196,    -0.004,   104.011,   534.234,     0.451,    21.919,   711.500,     1.000,     3.306,   369.372,   503.995,   233.165,   316.698,    36.040,    15.049,     0.000,         8.102,         0.106,         2.165,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.882,
    16.300,    65.268,   454.998,     2.112,    -0.002,   125.889,   520.609,     0.451,    21.788,   711.500,     1.000,     3.294,   362.061,   491.140,   234.777,   316.315,    35.173,    12.367,     0.000,         8.045,         0.095,         2.146,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.881,
    16.400,    92.506,   454.870,     2.071,     0.001,   155.698,     0.000,     0.451,    21.660,   711.500,     1.000,     3.289,  -124.128,     0.000,   236.414,   316.158,    34.482,     9.902,     0.000,         7.987,         0.083,         2.126,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.500,   428.125,   454.755,     2.275,     0.006,   108.643,    19.230,     0.451,    21.545,   711.500,     1.000,     3.280,  -104.391,    18.142,   238.091,   317.081,    34.835,     8.708,     0.000,         7.887,         0.101,         2.103,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.129,
    16.600,   425.694,   454.615,     2.517,     0.016,   125.475,     0.000,     0.451,    21.405,   711.500,     1.000,     3.295,  -121.495,     0.000,   239.801,   318.196,    35.376,     7.724,     0.000,         7.692,         0.111,         2.084,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.703,   423.183,   454.483,     2.651,     0.024,   145.526,     0.000,     0.451,    21.273,   711.500,     1.000,     3.312,  -118.663,     0.000,   241.550,   318.801,    35.362,     6.051,     0.000,         7.517,         0.128,         2.063,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.803,   420.754,   454.379,     2.828,     0.023,   129.228,     0.000,     0.451,    21.169,   694.700,     1.000,     3.349,  -116.547,     0.000,   243.337,   319.653,    35.585,     4.646,     0.000,         7.428,         0.148,         2.042,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    16.900,   418.403,   454.240,     2.921,     0.028,   152.358,     0.000,     0.452,    21.030,   694.700,     1.000,     3.384,  -112.830,     0.000,   245.162,   320.070,    35.296,     2.627,     0.000,         7.401,         0.166,         2.023,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.000,   415.972,   454.105,     3.066,     0.026,   132.814,     0.000,     0.452,    20.895,   694.700,     1.000,     3.435,  -109.897,     0.000,   247.017,   320.749,    35.261,     0.905,     0.000,         7.447,         0.191,         2.003,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.103,   413.469,   453.967,     3.132,     0.024,   132.748,     0.000,     0.452,    20.757,   694.700,     1.000,     3.486,  -107.890,     0.000,   248.255,   321.079,    34.907,     0.159,     0.000,         7.413,         0.204,         1.982,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.200,   411.111,   453.835,     3.340,     0.025,   138.328,     0.000,     0.452,    20.625,   694.700,     1.000,     3.554,  -108.061,     0.000,   249.496,   322.031,    35.264,     0.263,     0.000,         7.343,         0.209,         1.963,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.303,   408.611,   453.685,     3.550,     0.031,   145.373,     0.000,     0.452,    20.475,   694.700,     1.000,     3.646,  -108.156,     0.000,   250.757,   322.968,    35.603,     0.342,     0.000,         7.360,         0.257,         1.938,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.403,   406.184,   453.540,     3.745,     0.033,   145.970,    57.863,     0.453,    20.330,   694.700,     1.000,     3.758,   -53.519,    54.588,   252.035,   323.868,    35.902,     0.372,     0.000,         7.702,         0.299,         1.919,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.362,
    17.500,   403.819,   453.403,     3.907,     0.033,   147.820,   521.870,     0.453,    20.193,   678.000,     1.000,     3.896,   384.928,   492.331,   253.330,   324.583,    35.986,     0.164,     0.000,         8.201,         0.315,         1.900,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.918,
    17.602,   401.333,   453.248,     4.153,     0.029,   147.984,     0.000,     0.453,    20.038,   678.000,     1.000,     4.067,  -108.297,     0.000,   254.646,   325.769,    36.619,     0.555,     0.000,         7.825,         0.328,         1.881,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.703,   398.896,   453.094,     4.484,     0.030,   149.691,     0.000,     0.453,    19.884,   678.000,     1.000,     4.232,  -110.702,     0.000,   255.985,   327.403,    37.785,     1.499,     0.000,         7.247,         0.342,         1.862,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    17.800,   396.528,   452.943,     4.795,     0.032,   150.742,   568.711,     0.454,    19.733,   678.000,     1.000,     4.394,   424.458,   536.520,   257.337,   328.736,    38.608,     2.055,     0.000,         6.608,         0.355,         1.843,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.828,
    17.902,   394.050,   452.788,     5.001,     0.035,   152.236,   421.718,     0.454,    19.578,   678.000,     1.000,     4.542,   285.632,   397.847,   258.707,   329.724,    39.024,     2.174,     0.000,         5.991,         0.384,         1.821,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.981,
    18.000,   391.666,   452.640,     5.119,     0.036,   150.083,     0.000,     0.454,    19.430,   678.000,     1.000,     4.660,  -111.224,     0.000,   260.101,   330.390,    39.047,     1.887,     0.000,         5.627,         0.414,         1.803,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.100,   389.236,   452.487,     5.183,     0.041,   155.357,     0.000,     0.454,    19.277,   678.000,     1.000,     4.748,  -114.177,     0.000,   259.635,   330.704,    39.756,     3.353,     0.000,         5.339,         0.443,         1.785,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.202,   386.765,   452.330,     5.180,     0.044,   151.974,     0.000,     0.455,    19.120,   660.400,     1.000,     4.784,  -116.181,     0.000,   259.125,   330.686,    40.098,     4.522,     0.000,         5.163,         0.475,         1.767,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.300,   133.038,   452.172,     5.145,     0.014,   114.740,     0.000,     0.455,    18.962,   660.400,     1.000,     4.787,  -117.664,     0.000,   258.614,   330.500,    40.232,     5.546,     0.000,         5.102,         0.492,         1.749,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.400,   186.219,   452.028,     5.127,     0.014,   178.265,     0.000,     0.455,    18.818,   660.400,     1.000,     4.773,  -119.517,     0.000,   258.111,   330.409,    40.479,     6.741,     0.000,         5.118,         0.495,         1.732,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.502,   343.404,   451.870,     5.065,     0.015,   123.186,     0.000,     0.455,    18.660,   660.400,     1.000,     4.730,  -120.766,     0.000,   257.626,   330.157,    40.493,     7.741,     0.000,         5.186,         0.501,         1.711,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.601,   377.053,   451.741,     4.980,     0.031,   155.983,     0.000,     0.455,    18.531,   660.400,     1.000,     4.680,  -121.538,     0.000,   257.152,   329.780,    40.312,     8.598,     0.000,         5.252,         0.507,         1.694,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.700,   374.652,   451.610,     4.867,     0.035,   154.794,     0.000,     0.455,    18.400,   660.400,     1.000,     4.614,  -121.457,     0.000,   256.675,   329.171,    39.778,     9.183,     0.000,         5.319,         0.517,         1.678,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.801,   372.195,   451.481,     4.718,     0.036,   154.206,     0.000,     0.455,    18.271,   660.400,     1.000,     4.522,  -121.001,     0.000,   256.205,   328.475,    39.072,     9.659,     0.000,         5.410,         0.527,         1.661,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    18.901,   369.768,   451.354,     4.524,     0.038,   159.190,   104.752,     0.455,    18.144,   642.100,     1.000,     4.397,   -20.972,    98.823,   255.742,   327.604,    38.051,     9.881,     0.000,         5.441,         0.541,         1.644,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.591,
    19.000,   367.361,   451.225,     4.285,     0.040,   162.873,   360.919,     0.456,    18.015,   642.100,     1.000,     4.237,   223.077,   340.489,   255.285,   326.461,    36.560,     9.677,     0.000,         5.406,         0.560,         1.628,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.993,
    19.101,   364.914,   451.123,     4.093,     0.037,   142.125,     0.000,     0.456,    17.913,   642.100,     1.000,     4.093,  -117.002,     0.000,   254.832,   325.506,    35.414,    10.914,     0.000,         5.948,         0.558,         1.611,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.201,   362.488,   451.036,     3.968,     0.033,   140.010,    60.020,     0.456,    17.826,   642.100,     1.000,     3.991,   -61.926,    56.622,   254.413,   325.017,    34.939,    13.006,     0.000,         5.701,         0.571,         1.595,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.407,
    19.300,   360.069,   450.952,     3.795,     0.030,   136.454,     0.000,     0.456,    17.742,   642.100,     1.000,     3.913,  -118.745,     0.000,   254.028,   324.204,    33.945,    14.624,     0.000,         5.271,         0.555,         1.579,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.400,   357.632,   450.872,     3.708,     0.031,   142.170,     0.000,     0.456,    17.662,   642.100,     1.000,     3.870,  -120.607,     0.000,   253.677,   323.788,    33.525,    16.971,     0.000,         4.836,         0.562,         1.563,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.500,   355.200,   450.792,     3.579,     0.029,   143.691,     0.000,     0.456,    17.582,   642.100,     1.000,     3.862,  -121.620,     0.000,   253.359,   323.167,    32.764,    19.046,     0.000,         4.503,         0.570,         1.547,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.600,   352.777,   450.717,     3.825,     0.032,   142.943,   132.998,     0.457,    17.507,   642.100,     1.000,     3.879,    -4.428,   125.470,   253.075,   324.210,    34.618,    24.145,     0.000,         4.416,         0.680,         1.531,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.657,
    19.700,   350.347,   450.644,     3.946,     0.034,   142.768,     0.000,     0.457,    17.434,   642.100,     1.000,     3.947,  -136.536,     0.000,   252.824,   324.835,    35.857,    28.667,     0.000,         4.047,         0.703,         1.515,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    19.802,   327.749,   450.573,     4.125,     0.034,   141.047,   494.254,     0.457,    17.363,   642.100,     1.000,     4.063,   321.967,   466.278,   252.597,   325.641,    37.449,    33.818,     0.000,         3.808,         0.751,         1.500,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.949,
    19.900,   345.486,   450.511,     4.313,     0.013,   139.992,     0.000,     0.458,    17.301,   642.100,     1.000,     4.205,  -152.657,     0.000,   252.412,   326.565,    39.293,    39.211,     0.000,         3.562,         0.764,         1.485,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.000,   343.055,   450.450,     4.506,     0.013,   160.581,     0.000,     0.458,    17.239,   642.100,     1.000,     4.368,  -160.862,     0.000,   252.260,   327.416,    41.072,    44.633,     0.000,         3.379,         0.780,         1.470,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.102,   340.581,   450.369,     4.682,     0.016,   157.966,   294.192,     0.458,    17.159,   623.800,     1.000,     4.524,   114.036,   277.539,   252.525,   328.228,    42.262,    45.538,     0.000,         3.214,         0.791,         1.455,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.973,
    20.200,   191.302,   450.270,     4.818,     0.013,   158.828,     0.000,     0.458,    17.060,   623.800,     1.000,     4.656,  -165.626,     0.000,   252.791,   328.947,    43.256,    46.214,     0.000,         3.093,         0.796,         1.441,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.302,   335.727,   450.188,     4.932,     0.016,   161.278,   431.987,     0.458,    16.978,   623.800,     1.000,     4.775,   240.781,   407.534,   253.059,   329.461,    43.864,    46.487,     0.000,         2.961,         0.792,         1.426,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.969,
    20.402,   333.294,   450.097,     4.992,     0.020,   148.214,     0.000,     0.458,    16.887,   623.800,     1.000,     4.852,  -166.904,     0.000,   253.332,   329.771,    44.094,    46.371,     0.000,         2.871,         0.791,         1.412,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.500,    60.374,   449.997,     5.016,     0.003,   103.276,   298.961,     0.458,    16.787,   623.800,     1.000,     4.898,   115.881,   282.038,   253.604,   329.884,    43.973,    45.905,     0.000,         2.795,         0.779,         1.398,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.991,
    20.600,    55.614,   449.923,     5.011,     0.019,   163.328,   134.686,     0.458,    16.713,   623.800,     1.000,     4.919,   -37.814,   127.063,   253.877,   329.876,    43.643,    45.235,     0.000,         2.712,         0.765,         1.384,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.740,
    20.701,   314.304,   449.833,     4.975,     0.036,   222.081,     0.000,     0.458,    16.623,   623.800,     1.000,     4.904,  -162.922,     0.000,   254.145,   329.705,    43.050,    44.311,     0.000,         2.628,         0.754,         1.369,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.800,   323.611,   449.751,     4.932,     0.023,   164.666,     0.000,     0.457,    16.541,   623.800,     1.000,     4.876,  -160.631,     0.000,   254.424,   329.462,    42.334,    43.258,     0.000,         2.531,         0.738,         1.355,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    20.901,   321.151,   449.660,     4.862,     0.021,   157.483,   233.988,     0.457,    16.450,   623.800,     1.000,     4.821,    62.692,   220.743,   254.699,   329.139,    41.508,    42.103,     0.000,         2.442,         0.724,         1.341,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.890,
    21.000,   232.378,   449.572,     4.752,     0.020,   153.978,   395.516,     0.457,    16.362,   623.800,     1.000,     4.723,   218.394,   373.128,   254.980,   328.637,    40.410,    40.667,     0.000,         2.350,         0.709,         1.328,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.986,
    21.100,   153.900,   449.488,     4.597,     0.021,   161.610,    67.358,     0.457,    16.278,   623.800,     1.000,     4.582,   -87.082,    63.545,   255.646,   327.893,    39.510,    38.870,     0.000,         2.256,         0.693,         1.315,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.411,
    21.201,   260.039,   449.382,     4.394,     0.019,   159.888,     0.000,     0.457,    16.172,   623.800,     1.000,     4.394,  -145.589,     0.000,   256.312,   326.974,    38.261,    36.666,     0.000,         2.183,         0.683,         1.301,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.301,   311.427,   449.277,     4.140,     0.030,   175.225,     0.000,     0.457,    16.067,   606.000,     1.000,     4.140,  -139.089,     0.000,   256.986,   325.772,    36.477,    33.826,     0.000,         2.123,         0.675,         1.288,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.400,   309.028,   449.185,     3.767,     0.015,   149.348,     0.000,     0.456,    15.975,   606.000,     1.000,     3.860,  -130.004,     0.000,   257.675,   324.055,    33.754,    29.870,     0.000,         2.045,         0.611,         1.275,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.501,   247.857,   449.081,     3.383,     0.024,   189.866,     0.000,     0.456,    15.871,   606.000,     1.000,     3.548,  -120.294,     0.000,   258.370,   322.274,    30.820,    25.570,     0.000,         1.966,         0.566,         1.263,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.600,   188.685,   448.980,     3.050,     0.019,   152.027,     0.000,     0.455,    15.770,   606.000,     1.000,     3.297,  -111.203,     0.000,   259.071,   320.704,    28.130,    21.440,     0.000,         1.906,         0.505,         1.250,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    21.700,   149.962,   448.878,     2.842,     0.018,   162.889,    38.474,     0.454,    15.668,   606.000,     1.000,     3.111,   -68.147,    36.297,   259.783,   319.709,    26.299,    18.220,     0.000,         1.853,         0.453,         1.238,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.286,
