## Site Characteristics
Country = 'China'
Station = 'Wangjiaba'
Description = 'CMFD daily forcing'
Source = 'CMFD'
Contact = 'HydroCraft'
Longitude = 115.6
Latitude = 32.43
Elevation = 30.0
AngstromA = 0.18
AngstromB = 0.55
HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19880131,12119.3,-0.3,7.7,0.496,3.0,0.0007,0
19880201,8633.5,0.2,8.2,0.584,2.2,0.0000,0
19880202,11714.1,-1.2,6.8,0.363,3.6,0.0000,0
19880203,11035.4,1.6,9.6,0.568,4.0,0.0000,0
19880204,11430.7,8.4,16.4,0.729,7.1,0.0001,0
19880205,9488.5,1.7,9.7,0.419,3.6,0.0000,0
19880206,8004.1,-0.9,7.1,0.335,3.2,0.0309,0
19880207,10300.6,-1.7,6.3,0.356,1.9,0.0000,0
19880208,11543.9,-0.6,7.4,0.317,2.1,0.0000,0
19880209,7062.8,-0.9,7.1,0.313,2.1,0.0008,0
19880210,8379.5,-1.0,7.0,0.376,2.2,0.0000,0
19880211,13081.8,0.9,8.9,0.351,1.7,0.0000,0
19880212,12233.8,2.2,10.2,0.425,2.3,0.0000,0
19880213,9802.9,1.1,9.1,0.627,2.7,0.0004,0
19880214,8338.9,-2.3,5.7,0.363,3.2,0.0003,0
19880215,7558.7,-2.4,5.6,0.299,3.3,0.0019,0
19880216,6360.3,-6.9,1.1,0.420,2.1,0.2146,0
19880217,12135.3,-4.2,3.8,0.367,2.1,0.0000,0
19880218,14768.8,-1.8,6.2,0.307,1.5,0.0000,0
19880219,8301.7,-2.2,5.8,0.453,1.7,0.0004,0
19880220,13928.1,0.3,8.3,0.466,2.1,0.0000,0
19880221,12126.7,1.6,9.6,0.636,3.9,0.0258,0
19880222,7020.9,2.4,10.4,0.703,2.2,0.0015,0
19880223,6273.9,0.2,8.2,0.655,2.0,0.0249,0
19880224,9028.8,-1.2,6.8,0.404,2.8,0.1619,0
19880225,7562.2,-4.0,4.0,0.572,2.8,1.4858,0
19880226,3314.3,-3.9,4.1,0.554,1.7,0.4007,0
19880227,4591.3,-3.6,4.4,0.587,2.5,0.5521,0
19880228,2676.2,-5.3,2.7,0.510,2.7,0.9532,0
19880229,2214.0,-4.3,3.7,0.565,1.1,0.0042,0
19880301,5519.2,-3.4,4.6,0.543,0.8,0.0199,0
19880302,11152.1,-2.7,5.3,0.498,1.4,0.0006,0
19880303,16170.6,-2.6,5.4,0.431,1.5,0.0000,0
19880304,11020.8,-0.7,7.3,0.515,1.5,0.0000,0
19880305,15870.4,1.6,9.6,0.595,1.6,0.0000,0
19880306,17127.1,-1.9,6.1,0.323,3.6,0.0000,0
19880307,22522.3,-1.3,6.7,0.361,3.2,0.0000,0
19880308,22605.3,2.2,10.2,0.442,2.9,0.0000,0
19880309,21655.3,5.8,13.8,0.493,2.9,0.0000,0
19880310,16417.3,9.2,17.2,0.737,2.5,0.0020,0
19880311,17187.1,10.4,18.4,0.910,3.1,0.0000,0
19880312,16404.8,13.9,21.9,1.237,3.8,0.0949,0
19880313,2246.4,11.5,19.5,1.476,2.4,2.2936,0
19880314,2345.8,2.5,10.5,0.919,5.3,2.2013,0
19880315,3718.7,-4.6,3.4,0.559,3.9,1.8890,0
19880316,12763.9,-4.0,4.0,0.526,1.4,0.0010,0
19880317,19466.3,1.5,9.5,0.654,1.1,0.0000,0
19880318,16973.3,5.1,13.1,0.891,2.1,0.0143,0
19880319,5822.5,3.9,11.9,0.840,4.1,0.0360,0
19880320,2199.7,-0.5,7.5,0.747,3.3,0.6756,0
19880321,2778.6,-1.3,6.7,0.704,2.4,0.5910,0
19880322,11167.6,1.9,9.9,0.797,1.3,0.0029,0
19880323,8306.5,4.0,12.0,0.867,2.5,0.0038,0
19880324,7738.0,3.9,11.9,0.932,1.6,0.0029,0
19880325,11138.2,3.9,11.9,0.872,1.3,0.0188,0
19880326,12714.6,5.0,13.0,0.932,2.4,0.0014,0
19880327,8129.4,5.7,13.7,0.857,2.9,0.0255,0
19880328,5938.7,4.3,12.3,0.927,3.3,0.2153,0
19880329,6000.1,5.2,13.2,0.883,1.9,0.0955,0
19880330,24993.4,7.2,15.2,0.846,1.7,0.0000,0
19880331,17608.7,10.1,18.1,1.078,1.8,0.0007,0
19880401,13199.3,9.8,17.8,1.107,2.1,0.0031,0
19880402,7275.3,8.6,16.6,1.055,2.4,0.0001,0
19880403,13789.0,9.8,17.8,1.157,2.2,0.0005,0
19880404,16213.8,12.9,20.9,1.328,2.6,0.0066,0
19880405,8488.4,5.8,13.8,0.708,4.9,0.3316,0
19880406,4333.8,-0.6,7.4,0.697,3.1,0.5881,0
19880407,22719.7,5.5,13.5,0.940,1.3,0.0000,0
19880408,20943.8,10.2,18.2,1.135,2.4,0.0158,0
19880409,22157.3,12.8,20.8,1.070,2.7,0.0000,0
19880410,19230.5,15.3,23.3,1.268,2.2,0.0000,0
19880411,3301.8,10.8,18.8,1.347,3.5,0.6504,0
19880412,24040.8,11.6,19.6,0.896,3.0,0.0000,0
19880413,23074.8,13.4,21.4,1.118,2.7,0.0000,0
19880414,25153.2,13.8,21.8,1.120,3.5,0.0002,0
19880415,24852.1,16.5,24.5,1.113,2.3,0.0004,0
19880416,4126.5,11.9,19.9,1.532,2.3,0.8258,0
19880417,20676.8,10.9,18.9,1.024,2.8,0.0012,0
19880418,26161.1,16.4,24.4,1.123,6.9,0.0000,0
19880419,22990.2,17.3,25.3,1.530,4.1,0.0002,0
19880420,17971.6,13.5,21.5,1.402,1.9,0.0000,0
19880421,8476.7,11.0,19.0,0.978,2.1,0.0000,0
19880422,25266.4,13.0,21.0,1.031,2.9,0.0000,0
19880423,26468.6,13.1,21.1,0.890,3.2,0.2407,0
19880424,26496.3,13.4,21.4,0.992,1.9,0.0002,0
19880425,22722.7,15.6,23.6,1.399,3.5,0.0175,0
19880426,6398.8,12.3,20.3,1.571,1.6,0.1219,0
19880427,18890.9,14.1,22.1,1.476,1.2,0.0001,0
19880428,26958.1,17.8,25.8,1.586,4.7,0.0000,0
19880429,24922.1,19.2,27.2,1.470,3.0,0.0000,0
19880430,25489.7,21.6,29.6,1.738,4.8,0.0090,0
19880501,22105.0,18.8,26.8,1.937,2.9,0.0024,0
19880502,19503.1,22.3,30.3,2.614,3.1,0.4421,0
19880503,22862.7,23.5,31.5,2.660,3.6,1.1219,0
19880504,12311.1,17.4,25.4,2.020,3.4,0.0026,0
19880505,17671.0,16.9,24.9,1.665,4.2,0.0270,0
19880506,10334.7,14.8,22.8,1.927,5.1,3.7876,0
19880507,2878.0,10.3,18.3,1.470,2.2,0.0552,0
19880508,4237.5,8.9,16.9,1.241,2.9,0.2943,0
19880509,4096.2,9.2,17.2,1.245,1.6,0.0063,0
19880510,14499.2,12.3,20.3,1.527,1.2,0.1074,0
19880511,21743.0,14.9,22.9,1.556,1.9,0.0592,0
19880512,18058.5,15.0,23.0,1.377,2.8,0.0017,0
19880513,4673.4,12.7,20.7,1.739,1.1,0.2010,0
19880514,26009.4,17.3,25.3,1.599,3.5,0.0007,0
19880515,27125.3,19.6,27.6,1.772,3.7,0.0000,0
19880516,27247.1,21.1,29.1,2.034,2.4,0.0000,0
19880517,28639.0,22.7,30.7,2.070,2.6,0.0000,0
19880518,10370.2,19.9,27.9,2.490,1.4,1.3274,0
19880519,18020.4,20.0,28.0,2.625,2.1,0.0041,0
19880520,17578.1,16.6,24.6,2.017,4.1,0.3870,0
19880521,4351.1,11.1,19.1,1.628,2.1,1.1533,0
19880522,22413.5,15.2,23.2,1.856,1.8,0.0001,0
19880523,11250.2,17.6,25.6,2.014,1.9,0.0012,0
19880524,23216.5,19.7,27.7,1.963,1.3,0.0004,0
19880525,22640.7,18.7,26.7,2.004,2.9,0.0038,0
19880526,24644.3,18.6,26.6,2.049,2.7,0.0000,0
19880527,27511.9,19.8,27.8,2.015,2.4,0.0004,0
19880528,17760.8,18.4,26.4,2.060,2.9,0.0014,0
19880529,9100.1,18.0,26.0,2.249,2.4,0.0111,0
19880530,5309.3,15.8,23.8,2.155,2.8,1.5522,0
19880531,12675.7,15.4,23.4,1.952,2.9,0.0069,0
19880601,29096.9,20.7,28.7,1.811,3.1,0.0037,0
19880602,28591.9,21.7,29.7,1.695,1.8,0.0051,0
19880603,28126.2,21.5,29.5,1.635,1.4,0.0003,0
19880604,28156.9,23.4,31.4,1.706,3.1,0.0000,0
19880605,26788.7,24.5,32.5,2.040,3.6,0.0000,0
19880606,24315.1,26.1,34.1,2.518,2.2,0.0000,0
19880607,25717.0,26.9,34.9,2.515,3.5,0.0000,0
19880608,25080.6,26.5,34.5,2.494,2.8,0.0053,0
19880609,18928.1,22.6,30.6,2.756,3.1,1.1579,0
19880610,7346.2,20.5,28.5,2.634,1.4,0.0453,0
19880611,12026.0,20.8,28.8,2.634,1.5,0.4111,0
19880612,9040.1,21.4,29.4,2.413,1.5,0.0117,0
19880613,23898.2,24.5,32.5,2.315,2.0,0.0024,0
19880614,19260.3,24.7,32.7,2.566,3.0,0.0058,0
19880615,16206.9,23.2,31.2,2.442,2.6,0.0647,0
19880616,16613.8,20.2,28.2,2.243,1.5,0.0250,0
19880617,12747.9,20.9,28.9,2.183,2.4,0.0037,0
19880618,6594.9,17.5,25.5,2.099,2.4,0.0413,0
19880619,13764.4,17.9,25.9,2.158,1.7,0.0033,0
19880620,13615.4,19.7,27.7,2.363,2.7,0.0138,0
19880621,8886.2,17.9,25.9,2.351,2.7,0.3286,0
19880622,14461.2,17.3,25.3,2.218,2.1,0.0687,0
19880623,25689.3,20.8,28.8,2.346,1.5,0.0006,0
19880624,26150.7,20.9,28.9,2.351,2.6,0.0009,0
19880625,26911.9,21.2,29.2,2.265,2.9,0.0002,0
19880626,21430.7,21.7,29.7,2.445,2.7,0.0022,0
19880627,12011.7,22.5,30.5,2.855,2.1,0.0063,0
19880628,14375.2,20.5,28.5,2.674,2.1,0.8420,0
19880629,25882.4,22.6,30.6,2.782,2.1,0.0043,0
19880630,26807.3,26.6,34.6,3.056,2.1,0.0212,0
19880701,24750.1,25.5,33.5,2.873,4.2,0.1168,0
19880702,21574.5,23.5,31.5,2.500,1.5,0.1921,0
19880703,21236.7,24.4,32.4,3.209,2.6,2.1964,0
19880704,23477.5,22.9,30.9,2.944,1.8,0.1171,0
19880705,27505.4,26.3,34.3,2.909,3.3,0.0006,0
19880706,28676.2,27.6,35.6,2.861,4.5,0.0000,0
19880707,28889.1,28.3,36.3,2.823,5.0,0.0000,0
19880708,28415.7,29.0,37.0,3.024,3.3,0.0000,0
19880709,26231.9,29.0,37.0,3.349,2.5,0.0005,0
19880710,23913.4,27.5,35.5,2.874,2.3,0.0022,0
19880711,21162.4,26.1,34.1,2.968,2.3,0.0497,0
19880712,15945.1,24.1,32.1,3.224,2.8,1.3903,0
19880713,20828.4,25.9,33.9,3.309,2.8,0.9950,0
19880714,23003.6,26.9,34.9,3.171,3.1,0.0353,0
19880715,26788.3,28.9,36.9,2.855,4.0,0.0481,0
19880716,25146.7,28.6,36.6,3.047,3.9,0.0007,0
19880717,27493.8,29.4,37.4,2.810,3.5,0.0001,0
19880718,28164.7,29.5,37.5,2.932,3.8,0.0000,0
19880719,27143.9,30.1,38.1,3.247,2.4,0.0000,0
19880720,22941.8,27.1,35.1,3.413,2.2,0.3032,0
19880721,18440.8,25.4,33.4,3.264,3.0,0.7589,0
19880722,23430.4,25.7,33.7,3.310,2.7,0.0390,0
19880723,22366.4,27.4,35.4,3.376,3.4,0.7918,0
19880724,10657.5,22.3,30.3,3.139,2.1,4.4421,0
19880725,14130.7,22.4,30.4,2.934,1.6,1.5844,0
19880726,20594.3,22.0,30.0,2.999,1.9,0.4555,0
19880727,22291.2,21.5,29.5,2.552,2.0,0.0033,0
19880728,14078.5,21.0,29.0,2.757,1.5,0.1242,0
19880729,20595.2,23.5,31.5,3.030,2.5,0.0853,0
19880730,8485.4,22.0,30.0,3.010,3.3,0.3333,0
19880731,19889.3,24.6,32.6,3.306,2.2,0.6673,0
19880801,18367.3,24.3,32.3,3.397,2.8,0.0124,0
19880802,18918.1,24.4,32.4,3.363,2.2,0.0233,0
19880803,23745.7,25.6,33.6,3.316,2.3,0.0243,0
19880804,23769.9,26.3,34.3,3.194,2.7,0.0042,0
19880805,26263.9,24.0,32.0,2.830,3.1,0.0000,0
19880806,19359.6,22.8,30.8,2.834,2.5,0.0004,0
19880807,18265.4,24.2,32.2,3.030,2.7,0.0070,0
19880808,16099.4,24.1,32.1,3.040,5.8,1.7098,0
19880809,21066.5,25.0,33.0,3.264,3.5,0.4636,0
19880810,22667.5,24.8,32.8,3.275,3.1,0.0437,0
19880811,23220.4,24.5,32.5,3.139,2.3,0.0330,0
19880812,22519.7,25.0,33.0,2.922,2.3,0.0023,0
19880813,24881.0,24.8,32.8,2.916,2.6,0.0000,0
19880814,23912.1,24.7,32.7,2.934,2.8,0.0000,0
19880815,16359.4,24.3,32.3,3.023,2.9,0.9576,0
19880816,5724.0,20.8,28.8,2.833,1.8,1.3917,0
19880817,21538.7,22.3,30.3,2.741,0.9,0.0001,0
19880818,10964.6,21.7,29.7,2.762,2.2,0.0261,0
19880819,4164.5,19.2,27.2,2.593,2.1,2.8807,0
19880820,5979.7,19.0,27.0,2.623,1.6,1.8010,0
19880821,19327.3,21.6,29.6,2.814,1.7,0.0153,0
19880822,16617.7,19.3,27.3,2.303,3.0,0.0559,0
19880823,26472.1,20.9,28.9,2.349,2.2,0.0570,0
19880824,25650.4,21.2,29.2,2.094,2.0,0.0950,0
19880825,11412.2,18.8,26.8,2.275,2.6,1.5781,0
19880826,9696.7,16.2,24.2,2.146,2.7,0.0833,0
19880827,24026.1,19.1,27.1,2.167,1.0,0.0054,0
19880828,23017.8,20.5,28.5,2.224,2.0,0.0005,0
19880829,19174.3,20.0,28.0,2.214,2.5,0.0027,0
19880830,17861.5,21.5,29.5,2.411,2.9,0.5556,0
19880831,5108.8,19.3,27.3,2.576,2.4,1.2719,0
19880901,8995.5,20.3,28.3,2.688,2.4,1.3366,0
19880902,1984.6,17.1,25.1,2.256,3.0,1.6227,0
19880903,4904.5,18.8,26.8,2.498,1.4,0.0910,0
19880904,7902.2,20.0,28.0,2.646,1.2,0.0007,0
19880905,19157.9,21.8,29.8,2.647,1.4,0.0001,0
19880906,20783.1,22.9,30.9,2.683,1.8,0.0003,0
19880907,19963.1,24.1,32.1,2.670,2.0,0.2349,0
19880908,3616.3,17.4,25.4,2.363,4.0,6.1543,0
19880909,1452.0,15.8,23.8,2.265,4.0,3.4272,0
19880910,8380.4,17.3,25.3,2.315,2.5,0.0047,0
19880911,14536.8,20.5,28.5,2.480,1.7,0.0172,0
19880912,14522.5,20.3,28.3,2.356,2.0,0.7270,0
19880913,2918.6,16.0,24.0,2.115,2.8,2.5451,0
19880914,4033.2,14.4,22.4,1.947,1.5,0.8033,0
19880915,19112.5,17.6,25.6,2.028,1.1,0.0000,0
19880916,19803.7,19.2,27.2,2.136,1.8,0.0001,0
19880917,20309.2,19.7,27.7,2.124,2.7,0.0000,0
19880918,17671.0,19.0,27.0,2.172,2.2,0.0073,0
19880919,12977.3,15.9,23.9,1.970,1.8,0.0012,0
19880920,19792.5,17.1,25.1,1.772,2.2,0.0000,0
19880921,18026.9,17.2,25.2,1.642,1.9,0.0000,0
19880922,19188.1,17.4,25.4,1.746,2.9,0.0028,0
19880923,3901.4,14.7,22.7,1.790,2.4,0.3163,0
19880924,14745.9,16.4,24.4,1.706,2.4,0.0000,0
19880925,18417.5,16.5,24.5,1.413,1.6,0.0000,0
19880926,20069.9,14.3,22.3,1.218,1.5,0.0000,0
19880927,19137.6,14.6,22.6,1.369,1.3,0.0000,0
19880928,17494.7,15.9,23.9,1.394,2.3,0.0000,0
19880929,10763.3,15.3,23.3,1.614,3.0,0.0000,0
19880930,14889.3,16.5,24.5,1.639,2.2,0.0027,0
19881001,8367.0,16.0,24.0,1.787,2.4,0.0000,0
19881002,8265.5,16.1,24.1,1.815,1.6,0.0013,0
19881003,3000.2,15.2,23.2,1.835,1.8,0.1685,0
19881004,3358.4,13.4,21.4,1.740,2.0,0.5004,0
19881005,8751.0,10.7,18.7,1.337,2.2,0.0174,0
19881006,11623.8,12.9,20.9,1.398,1.2,0.0000,0
19881007,8281.4,14.9,22.9,1.405,1.3,0.0000,0
19881008,18271.0,15.2,23.2,1.411,0.8,0.0000,0
19881009,18590.7,16.8,24.8,1.440,2.6,0.0000,0
19881010,17260.1,16.1,24.1,1.621,2.9,0.0000,0
19881011,16063.1,17.3,25.3,1.661,1.6,0.0000,0
19881012,4898.0,12.2,20.2,1.050,3.4,0.0058,0
19881013,10238.4,10.2,18.2,0.931,1.5,0.0000,0
19881014,2741.0,9.3,17.3,1.224,1.5,0.1832,0
19881015,1546.1,8.6,16.6,1.341,2.9,1.1170,0
19881016,1331.9,8.2,16.2,1.389,1.6,0.9780,0
19881017,4286.3,10.4,18.4,1.463,0.8,0.1321,0
19881018,12855.9,12.4,20.4,1.558,2.1,0.0003,0
19881019,7991.6,13.3,21.3,1.504,2.1,0.0015,0
19881020,10526.1,14.1,22.1,1.744,1.4,0.0015,0
19881021,8125.0,14.3,22.3,1.817,1.8,0.0013,0
19881022,8043.0,14.3,22.3,1.816,2.2,0.0591,0
19881023,4343.3,11.6,19.6,1.686,1.6,0.1604,0
19881024,11895.6,12.7,20.7,1.541,1.3,0.0000,0
19881025,15973.2,13.1,21.1,1.310,1.8,0.0001,0
19881026,16355.5,11.9,19.9,1.317,2.4,0.0000,0
19881027,14116.5,12.5,20.5,1.194,3.7,0.0004,0
19881028,16729.6,7.4,15.4,0.769,2.3,0.0000,0
19881029,16190.9,6.7,14.7,0.744,1.3,0.0000,0
19881030,16089.0,9.1,17.1,0.769,2.8,0.0000,0
19881031,15712.7,10.7,18.7,0.861,2.4,0.0000,0
19881101,12667.1,11.6,19.6,0.991,1.7,0.0000,0
19881102,14287.1,8.2,16.2,0.840,1.6,0.0000,0
19881103,14086.6,8.4,16.4,0.737,2.2,0.0000,0
19881104,15426.7,10.0,18.0,0.774,2.1,0.0000,0
19881105,14782.2,9.5,17.5,0.846,0.8,0.0000,0
19881106,14129.4,11.9,19.9,0.838,1.3,0.0000,0
19881107,13341.5,13.3,21.3,0.856,1.9,0.0000,0
19881108,13005.8,13.4,21.4,0.937,1.5,0.0000,0
19881109,12915.9,4.9,12.9,0.292,4.0,0.0000,0
19881110,14238.7,3.4,11.4,0.394,2.0,0.0000,0
19881111,14935.1,8.2,16.2,0.411,3.8,0.0000,0
19881112,13618.4,12.1,20.1,0.669,5.0,0.0000,0
19881113,13014.4,13.4,21.4,0.861,4.2,0.0000,0
19881114,12896.9,11.8,19.8,1.016,1.8,0.0000,0
19881115,10685.1,8.2,16.2,0.926,2.5,0.0063,0
19881116,8159.2,6.4,14.4,0.828,2.0,0.1146,0
19881117,10034.5,6.1,14.1,0.852,2.2,0.0000,0
19881118,13270.2,4.1,12.1,0.565,1.5,0.0000,0
19881119,11829.9,8.4,16.4,0.654,4.1,0.0000,0
19881120,12412.7,9.0,17.0,0.827,1.8,0.0000,0
19881121,12695.6,10.4,18.4,0.836,1.6,0.0000,0
19881122,8903.5,9.1,17.1,0.795,2.5,0.0001,0
19881123,11397.0,2.9,10.9,0.486,1.8,0.0000,0
19881124,11926.2,3.3,11.3,0.492,1.8,0.0000,0
19881125,10241.4,3.9,11.9,0.504,1.7,0.0000,0
19881126,13040.8,1.3,9.3,0.397,2.2,0.0000,0
19881127,12997.2,1.8,9.8,0.403,1.7,0.0000,0
19881128,12649.4,2.1,10.1,0.419,1.3,0.0000,0
19881129,9259.9,4.2,12.2,0.434,1.7,0.0000,0
19881130,9441.4,5.4,13.4,0.518,2.3,0.0000,0
19881201,11205.6,2.7,10.7,0.573,1.9,0.0000,0
19881202,11632.9,3.6,11.6,0.582,2.4,0.0000,0
19881203,6229.0,3.4,11.4,0.682,1.6,0.0000,0
19881204,12696.9,0.5,8.5,0.447,1.7,0.0000,0
19881205,12881.4,2.9,10.9,0.386,2.7,0.0000,0
19881206,8450.4,8.0,16.0,0.529,2.5,0.0000,0
19881207,2820.5,7.3,15.3,0.647,3.0,0.0109,0
19881208,4194.3,2.9,10.9,0.429,3.1,0.0054,0
19881209,11754.3,0.2,8.2,0.285,2.9,0.0000,0
19881210,11658.8,1.8,9.8,0.373,2.5,0.0000,0
19881211,12226.0,4.7,12.7,0.394,3.4,0.0000,0
19881212,11441.1,7.4,15.4,0.536,4.3,0.0000,0
19881213,10832.8,3.3,11.3,0.386,3.2,0.0000,0
19881214,8481.5,-0.1,7.9,0.398,2.9,0.0000,0
19881215,12051.1,-4.0,4.0,0.246,2.5,0.0000,0
19881216,12596.7,-3.4,4.6,0.208,1.7,0.0000,0
19881217,5062.2,-1.6,6.4,0.343,2.0,0.0400,0
19881218,10243.1,0.3,8.3,0.540,1.5,0.0000,0
19881219,3812.0,4.0,12.0,0.621,2.4,0.0476,0
19881220,3767.9,2.2,10.2,0.752,1.3,0.0012,0
19881221,5602.2,3.5,11.5,0.782,2.7,0.0007,0
19881222,1987.2,2.6,10.6,0.758,2.7,0.2468,0
19881223,3771.8,2.6,10.6,0.843,1.5,0.0110,0
19881224,1422.1,-0.3,7.7,0.740,3.6,0.1236,0
19881225,2439.1,-3.5,4.5,0.478,1.9,0.0027,0
19881226,1920.7,-2.0,6.0,0.622,1.4,0.0894,0
19881227,2513.4,0.0,8.0,0.675,1.2,0.0323,0
19881228,2329.8,-0.7,7.3,0.578,3.7,0.1812,0
19881229,5651.0,-1.2,6.8,0.640,0.9,0.0007,0
19881230,2238.2,-0.1,7.9,0.645,1.3,0.1102,0
19881231,3061.6,-0.8,7.2,0.586,1.3,0.0283,0
19890101,2407.5,0.8,8.8,0.729,1.5,0.0018,0
19890102,3762.3,4.1,12.1,0.868,0.9,0.0007,0
19890103,1454.1,2.9,10.9,0.842,3.1,0.0771,0
19890104,5775.0,2.3,10.3,0.664,5.0,0.3892,0
19890105,1700.4,0.7,8.7,0.827,2.7,1.2673,0
19890106,3484.9,0.7,8.7,0.837,2.1,0.7507,0
19890107,6915.5,-1.2,6.8,0.723,2.6,0.1147,0
19890108,4979.2,-1.1,6.9,0.736,1.4,0.4261,0
19890109,5294.6,1.2,9.2,0.851,3.0,1.0700,0
19890110,2061.5,-3.6,4.4,0.609,3.3,1.0390,0
19890111,3621.5,-4.5,3.5,0.455,2.4,0.0117,0
19890112,5018.6,-5.0,3.0,0.413,1.5,0.0012,0
19890113,7722.0,-4.4,3.6,0.404,0.5,0.0004,0
19890114,9613.3,-4.1,3.9,0.422,0.7,0.0007,0
19890115,9852.2,-2.3,5.7,0.443,0.9,0.0000,0
19890116,9495.4,-1.9,6.1,0.513,1.6,0.0000,0
19890117,2284.0,-3.6,4.4,0.607,1.8,0.7282,0
19890118,1728.0,-2.6,5.4,0.670,1.9,0.0214,0
19890119,3038.7,-2.4,5.6,0.634,1.1,0.0064,0
19890120,8160.9,-0.0,8.0,0.659,1.1,0.0001,0
19890121,2694.8,-0.1,7.9,0.680,1.6,0.1029,0
19890122,5949.5,-0.6,7.4,0.651,2.4,0.0061,0
19890123,11102.4,0.3,8.3,0.615,2.3,0.0000,0
19890124,6876.6,0.4,8.4,0.610,1.6,0.0000,0
19890125,10675.1,2.1,10.1,0.680,2.3,0.0000,0
19890126,11799.6,-2.5,5.5,0.354,3.1,0.0000,0
19890127,12188.4,-4.3,3.7,0.256,2.2,0.0000,0
19890128,10409.9,-4.4,3.6,0.323,2.9,0.0000,0
19890129,10319.6,-1.8,6.2,0.488,1.4,0.0010,0
19890130,10803.0,0.8,8.8,0.542,1.0,0.0000,0
19890131,7288.7,-1.1,6.9,0.505,2.7,0.0000,0
19890201,13180.8,-1.6,6.4,0.396,0.8,0.0000,0
19890202,14276.7,-1.8,6.2,0.294,2.2,0.0000,0
19890203,12545.7,-2.4,5.6,0.364,1.8,0.0000,0
19890204,10212.1,-2.0,6.0,0.426,2.4,0.0000,0
19890205,9651.7,0.1,8.1,0.548,2.5,0.0003,0
19890206,4334.3,-1.5,6.5,0.587,2.6,0.1673,0
19890207,2486.2,-2.9,5.1,0.624,1.4,0.2705,0
19890208,9415.9,-0.7,7.3,0.650,0.9,0.0011,0
19890209,10311.8,-0.8,7.2,0.572,2.0,0.0009,0
19890210,16847.1,-0.4,7.6,0.388,1.5,0.0000,0
19890211,17663.2,2.7,10.7,0.421,3.5,0.0000,0
19890212,17197.5,4.5,12.5,0.453,2.5,0.0000,0
19890213,17026.8,3.0,11.0,0.387,3.8,0.0000,0
19890214,6692.5,2.6,10.6,0.714,1.8,0.0417,0
19890215,4716.1,3.5,11.5,0.926,2.4,0.1184,0
19890216,2408.4,1.8,9.8,0.895,4.2,1.4673,0
19890217,2763.5,-2.8,5.2,0.613,2.7,0.0954,0
19890218,15404.3,0.4,8.4,0.593,1.3,0.0000,0
19890219,8996.4,2.6,10.6,0.765,1.1,0.0006,0
19890220,3505.7,-0.2,7.8,0.742,3.3,1.2551,0
19890221,5422.9,-3.5,4.5,0.573,2.2,0.2818,0
19890222,3109.5,-5.5,2.5,0.517,3.4,2.5487,0
19890223,3258.6,-4.6,3.4,0.570,1.3,1.2066,0
19890224,3093.6,-4.3,3.7,0.591,0.9,0.4680,0
19890225,8610.2,-3.0,5.0,0.554,1.0,0.0005,0
19890226,9699.3,-2.2,5.8,0.635,1.3,0.0001,0
19890227,14370.9,0.4,8.4,0.729,1.6,0.0000,0
19890228,8014.0,2.2,10.2,0.814,2.8,0.5983,0
19890301,4345.5,0.9,8.9,0.817,4.0,0.3419,0
19890302,1725.8,-0.6,7.4,0.754,3.8,1.6788,0
19890303,4034.0,-1.6,6.4,0.663,3.4,0.2501,0
19890304,15499.3,0.3,8.3,0.640,1.5,0.0000,0
19890305,19073.2,0.2,8.2,0.542,2.2,0.0000,0
19890306,18360.4,2.4,10.4,0.540,1.2,0.0017,0
19890307,17784.6,1.3,9.3,0.539,1.4,0.0297,0
19890308,21830.3,2.6,10.6,0.559,2.9,0.0000,0
19890309,19507.0,5.8,13.8,0.618,2.4,0.0000,0
19890310,15333.4,8.8,16.8,0.732,1.2,0.0011,0
19890311,17931.9,10.5,18.5,0.937,1.6,0.0002,0
19890312,15498.9,11.6,19.6,1.132,2.2,0.0001,0
19890313,11295.1,8.9,16.9,0.920,2.7,0.0001,0
19890314,19854.7,10.6,18.6,0.976,2.3,0.0000,0
19890315,5094.1,7.8,15.8,1.099,1.9,0.0016,0
19890316,18341.4,7.0,15.0,0.629,4.3,0.0004,0
19890317,4512.7,3.6,11.6,0.685,2.9,0.1967,0
19890318,6301.6,4.5,12.5,0.932,2.0,0.0014,0
19890319,2560.9,4.9,12.9,1.073,1.6,0.0175,0
19890320,13655.1,7.8,15.8,0.980,2.5,0.0204,0
19890321,20330.8,5.4,13.4,0.589,4.1,0.0000,0
19890322,5139.1,3.6,11.6,0.725,2.9,0.7330,0
19890323,2862.0,2.8,10.8,0.873,1.9,0.1572,0
19890324,7959.2,3.0,11.0,0.840,1.8,0.1087,0
19890325,21230.2,4.8,12.8,0.781,1.9,0.0017,0
19890326,20596.5,6.5,14.5,0.925,3.9,0.0876,0
19890327,25461.6,5.1,13.1,0.616,2.6,0.0010,0
19890328,25820.2,8.1,16.1,0.563,2.7,0.0000,0
19890329,21650.1,12.6,20.6,0.981,3.3,0.0000,0
19890330,9504.0,11.1,19.1,1.125,3.4,0.0028,0
19890331,16394.8,13.3,21.3,1.187,2.7,0.0066,0
19890401,7351.8,11.1,19.1,1.312,2.5,0.1831,0
19890402,3707.4,11.1,19.1,1.442,1.7,0.1891,0
19890403,6669.2,11.3,19.3,1.330,2.9,0.0005,0
