## Site Characteristics
Country = "China"; Station = "Wangjiaba_CMFD"; Description = "CMFD"
Source = "CMFD_3hr"; Contact = "hydrocraft"
Longitude = 115.6; Latitude = 32.43; Elevation = 28
AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
1985-06-26,23263.2,23.0,28.7,2.847,1.9,0.01,0
1985-06-27,24181.2,24.1,32.1,2.896,2.4,0.13,0
1985-06-28,24570.0,23.0,27.9,2.721,3.4,0.03,0
1985-06-29,22215.6,23.7,27.8,2.742,2.5,0.18,0
1985-06-30,23738.4,24.0,27.9,2.832,1.7,0.13,0
1985-07-01,17107.2,23.8,26.7,2.960,1.8,0.61,0
1985-07-02,14634.0,20.7,26.2,2.547,1.8,5.77,0
1985-07-03,17766.0,21.9,27.6,2.736,1.8,0.65,0
1985-07-04,22798.8,23.4,31.0,2.981,2.2,4.01,0
1985-07-05,20822.4,22.3,31.4,2.859,1.8,13.92,0
1985-07-06,15984.0,20.8,22.6,2.555,1.6,38.20,0
1985-07-07,17226.0,22.1,26.9,3.020,1.8,14.08,0
1985-07-08,23014.8,25.8,33.3,3.633,2.3,0.23,0
1985-07-09,22032.0,28.1,34.0,3.418,3.4,0.23,0
1985-07-10,23382.0,28.6,34.0,3.360,4.9,0.01,0
1985-07-11,22917.6,26.2,33.0,3.065,4.7,3.88,0
1985-07-12,19029.6,23.5,31.6,3.019,3.0,30.42,0
1985-07-13,18316.8,25.2,31.0,3.276,2.4,0.00,0
1985-07-14,19494.0,25.1,32.9,3.295,2.7,5.39,0
1985-07-15,23025.6,27.2,34.5,3.438,2.4,0.11,0
1985-07-16,21740.4,23.2,33.8,3.306,2.3,8.72,0
1985-07-17,23554.8,23.4,30.2,2.833,3.1,0.19,0
1985-07-18,23857.2,24.6,32.7,3.086,2.9,0.00,0
1985-07-19,21967.2,27.0,34.8,3.244,2.1,0.26,0
1985-07-20,16264.8,23.6,28.3,3.025,2.1,5.77,0
1985-07-21,22172.4,25.9,32.5,3.246,1.2,0.14,0
1985-07-22,20844.0,26.5,34.1,3.376,1.3,2.81,0
1985-07-23,21729.6,26.2,32.1,3.360,1.9,1.82,0
1985-07-24,22420.8,23.9,32.5,3.105,2.6,2.66,0
1985-07-25,16686.0,23.9,31.0,3.018,1.7,7.68,0
1985-07-26,21362.4,24.2,31.4,3.049,1.6,1.68,0
1985-07-27,22420.8,24.9,32.3,3.094,1.1,1.06,0
1985-07-28,20887.2,26.0,32.1,3.182,1.9,0.02,0
1985-07-29,18867.6,26.6,32.6,3.252,1.7,2.17,0
1985-07-30,17517.6,25.9,32.4,3.321,1.7,0.39,0
1985-07-31,21405.6,25.2,32.5,3.158,2.1,0.50,0
1985-08-01,26373.6,25.8,32.8,3.228,1.5,0.30,0
1985-08-02,24775.2,26.8,34.1,3.363,1.7,0.57,0
1985-08-03,24883.2,22.5,35.4,3.064,3.8,0.93,0
1985-08-04,23284.8,24.4,33.0,3.127,2.3,12.79,0
1985-08-05,25174.8,27.4,34.8,3.485,2.7,0.01,0
1985-08-06,24699.6,27.6,35.5,3.551,2.4,0.07,0
1985-08-07,24634.8,24.6,35.4,3.328,2.2,1.80,0
1985-08-08,23803.2,26.8,34.0,3.203,0.7,0.93,0
1985-08-09,17593.2,24.0,34.7,3.218,1.2,3.69,0
1985-08-10,16394.4,25.6,30.9,3.275,2.1,1.62,0
1985-08-11,24850.8,24.9,32.0,3.191,3.4,0.26,0
1985-08-12,24321.6,23.9,31.2,2.864,2.6,0.00,0
1985-08-13,7700.4,22.7,28.5,2.908,2.0,0.03,0
1985-08-14,23889.6,23.2,31.7,2.848,1.6,0.07,0
1985-08-15,24127.2,23.7,32.1,2.753,0.8,0.00,0
1985-08-16,21708.0,26.3,33.2,3.083,2.3,0.04,0
1985-08-17,20768.4,24.3,31.6,3.034,2.1,0.00,0
1985-08-18,23252.4,23.4,31.7,2.839,3.1,0.00,0
1985-08-19,15508.8,24.7,30.5,2.934,2.1,0.48,0
1985-08-20,10864.8,21.6,32.1,2.924,2.9,8.86,0
1985-08-21,5983.2,21.2,26.1,2.918,1.3,14.25,0
1985-08-22,16027.2,24.7,30.7,3.226,3.5,0.21,0
1985-08-23,11426.4,25.6,30.3,3.210,3.5,24.63,0
1985-08-24,9946.8,25.9,30.1,3.197,3.8,1.66,0
1985-08-25,8089.2,26.0,30.4,3.285,3.3,0.15,0
1985-08-26,16448.4,24.2,32.2,3.193,2.5,0.03,0
1985-08-27,22420.8,23.5,31.8,2.982,2.8,0.00,0
1985-08-28,15660.0,23.2,29.6,2.912,2.8,0.01,0
1985-08-29,14180.4,24.3,30.4,3.019,1.5,0.32,0
1985-08-30,18003.6,21.9,29.6,2.585,3.8,0.72,0
1985-08-31,19386.0,20.3,22.9,2.496,3.6,1.15,0
1985-09-01,12819.6,19.9,24.6,2.388,2.6,7.07,0
1985-09-02,16340.4,18.4,27.1,2.223,1.6,0.52,0
1985-09-03,16858.8,21.2,28.6,2.256,1.6,0.11,0
1985-09-04,11070.0,24.9,29.2,2.938,1.4,0.25,0
1985-09-05,14947.2,23.9,29.3,3.013,2.6,5.93,0
1985-09-06,10918.8,23.7,29.1,2.842,2.1,1.71,0
1985-09-07,11242.8,24.8,29.6,3.114,2.6,3.19,0
1985-09-08,14536.8,25.6,32.0,3.316,2.4,0.57,0
1985-09-09,13197.6,19.5,25.9,2.543,3.8,1.24,0
1985-09-10,14698.8,19.5,28.1,2.456,2.0,0.05,0
1985-09-11,10821.6,22.1,29.5,2.640,1.8,1.37,0
1985-09-12,13327.2,19.1,25.2,2.303,3.8,5.55,0
1985-09-13,10022.4,17.0,23.0,2.079,3.7,2.94,0
1985-09-14,10076.4,16.6,18.8,2.014,2.8,0.28,0
1985-09-15,14450.4,17.1,18.1,1.969,2.4,1.48,0
1985-09-16,11772.0,17.3,20.6,2.075,2.5,0.06,0
1985-09-17,12106.8,17.3,21.3,1.943,2.1,0.25,0
1985-09-18,6901.2,17.4,19.7,2.010,2.6,12.52,0
1985-09-19,11836.8,18.0,24.0,1.952,1.6,0.11,0
1985-09-20,13813.2,18.8,24.4,1.979,1.5,1.03,0
1985-09-21,1360.8,15.7,20.1,1.902,3.5,13.13,0
1985-09-22,4125.6,14.9,16.4,1.744,3.3,21.79,0
1985-09-23,7927.2,13.9,20.2,1.772,1.9,0.54,0
1985-09-24,11469.6,12.8,22.3,1.633,2.2,0.11,0
1985-09-25,11826.0,15.5,22.8,1.637,2.4,0.00,0
1985-09-26,8488.8,16.9,22.5,1.748,3.6,0.00,0
1985-09-27,4449.6,15.1,19.5,1.775,1.5,0.03,0
1985-09-28,15519.6,15.0,24.3,1.772,1.5,0.00,0
1985-09-29,12700.8,17.7,25.7,1.929,1.7,0.00,0
1985-09-30,13478.4,10.9,25.0,1.153,2.9,0.00,0
1985-10-01,20757.6,10.3,22.3,1.158,1.2,0.00,0
1985-10-02,19850.4,13.3,23.4,1.148,2.6,0.00,0
1985-10-03,18608.4,13.6,25.2,1.286,2.8,0.00,0
1985-10-04,18630.0,13.9,24.1,1.491,2.9,0.00,0
1985-10-05,18716.4,14.7,25.0,1.477,1.9,0.00,0
1985-10-06,18770.4,15.9,26.9,1.448,2.6,0.00,0
1985-10-07,18543.6,16.3,28.5,1.675,2.0,0.00,0
1985-10-08,16405.2,18.7,30.3,1.946,3.0,0.00,0
1985-10-09,12463.2,19.7,31.1,2.308,3.0,16.48,0
1985-10-10,1771.2,18.6,20.1,2.264,0.9,3.67,0
1985-10-11,3196.8,18.1,23.6,2.535,2.8,16.90,0
1985-10-12,1490.4,11.4,12.9,1.340,3.8,11.61,0
1985-10-13,3758.4,13.0,14.6,1.572,3.0,41.27,0
1985-10-14,1026.0,13.1,14.1,1.552,3.0,10.26,0
1985-10-15,2581.2,14.0,15.6,1.614,2.6,2.73,0
1985-10-16,2581.2,8.9,14.6,1.111,4.1,2.17,0
1985-10-17,1090.8,9.1,10.0,1.147,3.0,9.33,0
1985-10-18,1447.2,8.9,10.1,1.129,3.2,6.34,0
1985-10-19,1609.2,8.8,10.5,1.196,3.6,21.57,0
1985-10-20,3142.8,9.3,11.6,1.266,1.8,0.00,0
1985-10-21,7668.0,11.1,14.3,1.381,1.0,0.00,0
1985-10-22,12355.2,12.1,17.7,1.366,1.8,0.00,0
1985-10-23,6296.4,12.8,17.3,1.353,2.4,3.84,0
1985-10-24,3186.0,13.0,13.9,1.506,2.8,13.06,0
1985-10-25,2278.8,13.3,14.7,1.499,2.7,1.36,0
1985-10-26,5022.0,13.5,15.6,1.626,2.5,3.19,0
1985-10-27,3909.6,15.0,15.9,1.715,2.3,7.80,0
1985-10-28,2300.4,13.9,15.5,1.652,2.5,0.86,0
1985-10-29,8769.6,13.7,18.2,1.605,1.1,0.02,0
1985-10-30,5518.8,14.6,19.3,1.686,1.7,2.10,0
1985-10-31,13986.0,6.4,17.5,1.067,3.0,0.08,0
1985-11-01,14709.6,7.1,14.2,1.019,2.8,0.00,0
1985-11-02,12225.6,8.7,15.0,1.110,3.6,0.00,0
1985-11-03,13046.4,9.2,18.8,1.215,1.3,0.00,0
1985-11-04,3758.4,11.8,15.1,1.355,0.9,2.76,0
1985-11-05,7084.8,8.3,15.3,1.275,0.9,0.14,0
1985-11-06,11286.0,9.1,17.4,1.248,1.5,0.02,0
1985-11-07,7462.8,7.9,15.6,1.266,3.7,3.73,0
1985-11-08,9115.2,2.1,9.2,0.665,4.0,0.17,0
1985-11-09,15044.4,2.9,10.0,0.626,3.2,0.00,0
1985-11-10,13748.4,6.7,15.2,0.836,3.5,0.00,0
1985-11-11,13176.0,4.4,10.7,0.716,2.7,0.00,0
1985-11-12,13662.0,5.8,16.5,0.794,2.4,0.00,0
1985-11-13,13316.4,5.6,17.2,0.830,2.1,0.00,0
1985-11-14,11890.8,7.9,18.6,0.929,2.1,0.01,0
1985-11-15,10508.4,9.2,19.0,1.095,2.4,0.07,0
1985-11-16,10627.2,4.7,15.3,0.670,3.2,0.00,0
1985-11-17,13122.0,4.2,13.4,0.595,2.2,0.00,0
1985-11-18,11772.0,5.9,17.9,0.897,4.1,0.00,0
1985-11-19,12873.6,7.7,17.1,0.716,3.0,0.00,0
1985-11-20,12096.0,8.1,19.7,1.074,3.1,0.75,0
1985-11-21,2084.4,14.0,15.1,1.504,1.3,4.13,0
1985-11-22,4147.2,7.8,15.9,1.304,4.2,3.20,0
1985-11-23,3931.2,4.3,6.7,0.856,3.1,9.30,0
1985-11-24,13035.6,3.6,11.3,0.714,2.0,0.32,0
1985-11-25,12409.2,4.4,14.8,0.886,2.8,0.00,0
1985-11-26,4276.8,8.7,13.5,1.067,0.6,0.00,0
1985-11-27,2343.6,6.3,9.6,0.998,3.0,0.00,0
1985-11-28,8618.4,3.1,10.4,0.649,2.3,0.00,0
1985-11-29,9536.4,3.1,9.7,0.656,2.8,0.00,0
1985-11-30,11566.8,1.9,8.4,0.499,2.8,0.00,0
1985-12-01,11761.2,2.4,11.7,0.459,4.2,0.00,0
1985-12-02,11664.0,2.0,13.1,0.589,3.9,0.00,0
1985-12-03,8056.8,6.0,15.5,0.815,3.2,0.00,0
1985-12-04,11286.0,5.4,16.3,0.884,1.6,0.00,0
1985-12-05,6685.2,4.8,13.5,0.805,3.3,1.36,0
1985-12-06,1749.6,2.4,5.6,0.790,4.3,0.68,0
1985-12-07,2160.0,-5.8,-0.9,0.367,5.2,1.07,0
1985-12-08,5281.2,-6.7,-2.8,0.240,2.6,0.11,0
1985-12-09,4806.0,-5.7,-2.1,0.255,2.7,0.00,0
1985-12-10,3132.0,-5.8,-1.9,0.261,1.9,0.01,0
1985-12-11,11156.4,-5.0,2.5,0.329,2.0,0.00,0
1985-12-12,11037.6,-2.8,7.2,0.410,4.4,0.00,0
1985-12-13,9968.4,-0.6,8.8,0.467,4.0,0.00,0
1985-12-14,11005.2,-2.4,6.9,0.272,6.4,0.00,0
1985-12-15,11761.2,-3.0,5.0,0.229,3.5,0.00,0
1985-12-16,12279.6,-3.4,7.7,0.284,2.6,0.00,0
1985-12-17,10195.2,-2.2,6.3,0.379,3.9,0.00,0
1985-12-18,9428.4,-3.6,6.1,0.382,1.5,0.00,0
1985-12-19,10065.6,-4.3,4.5,0.377,2.2,0.00,0
1985-12-20,3369.6,0.0,2.3,0.521,2.7,0.60,0
1985-12-21,3456.0,-0.9,1.8,0.584,1.9,0.46,0
1985-12-22,9115.2,-2.9,7.2,0.588,2.2,0.00,0
1985-12-23,4374.0,-0.9,0.9,0.606,2.9,0.00,0
1985-12-24,8002.8,-2.2,7.3,0.610,2.3,0.00,0
1985-12-25,7365.6,-2.5,6.7,0.609,2.4,0.00,0
1985-12-26,3639.6,0.0,3.4,0.667,0.4,0.01,0
1985-12-27,5950.8,-0.4,3.4,0.675,2.1,0.06,0
1985-12-28,3056.4,3.0,5.1,0.740,1.4,0.15,0
1985-12-29,2300.4,0.5,4.8,0.702,3.9,9.58,0
1985-12-30,8521.2,0.4,5.8,0.641,2.4,0.01,0
1985-12-31,11091.6,-0.4,8.5,0.550,3.4,0.00,0
1986-01-01,12009.6,-1.2,7.0,0.508,2.5,0.00,0
1986-01-02,10087.2,-0.8,9.6,0.630,3.1,0.00,0
1986-01-03,11458.8,-4.6,9.6,0.419,4.5,0.00,0
1986-01-04,12106.8,-7.8,-0.9,0.195,2.1,0.00,0
1986-01-05,11977.2,-7.1,2.6,0.253,2.4,0.00,0
1986-01-06,10573.2,-2.6,8.0,0.410,4.9,0.00,0
1986-01-07,11221.2,-2.2,10.7,0.358,5.1,0.00,0
1986-01-08,10432.8,-2.3,7.6,0.376,2.4,0.00,0
1986-01-09,11307.6,-1.4,11.0,0.423,2.5,0.00,0
1986-01-10,11026.8,-2.1,6.3,0.473,4.4,0.00,0
1986-01-11,9439.2,-1.1,8.3,0.567,2.9,0.00,0
1986-01-12,10486.8,-2.6,8.6,0.521,3.2,0.00,0
1986-01-13,3693.6,-3.8,2.4,0.369,2.1,0.05,0
1986-01-14,3402.0,-2.4,1.4,0.524,1.6,0.43,0
1986-01-15,11847.6,-3.2,9.1,0.553,5.5,0.00,0
1986-01-16,8294.4,-0.2,11.2,0.666,2.5,0.29,0
1986-01-17,1890.0,4.7,5.5,0.813,2.8,7.99,0
1986-01-18,3650.4,5.0,7.1,0.854,1.9,0.08,0
1986-01-19,3499.2,5.2,7.7,0.887,2.3,0.09,0
1986-01-20,2721.6,3.1,7.4,0.832,2.3,0.12,0
1986-01-21,2462.4,-2.7,1.8,0.570,3.6,0.30,0
1986-01-22,10605.6,-3.3,1.6,0.399,2.5,0.00,0
1986-01-23,13294.8,-0.5,8.1,0.534,2.4,0.00,0
1986-01-24,9720.0,-1.5,5.8,0.530,1.5,0.01,0
1986-01-25,8294.4,0.4,8.3,0.526,1.7,0.00,0
1986-01-26,13327.2,-0.5,9.7,0.455,3.1,0.00,0
1986-01-27,13467.6,-1.4,8.9,0.423,3.6,0.00,0
1986-01-28,9406.8,1.1,11.8,0.534,2.4,0.00,0
1986-01-29,10994.4,2.4,14.8,0.681,2.0,0.00,0
1986-01-30,5302.8,1.7,9.1,0.590,4.2,0.13,0
1986-01-31,7786.8,0.5,4.7,0.466,3.0,0.11,0
1986-02-01,11502.0,-0.1,7.3,0.572,3.5,0.00,0
1986-02-02,12204.0,-1.0,10.3,0.552,3.4,0.00,0
1986-02-03,11178.0,-2.1,4.0,0.369,2.6,0.00,0
1986-02-04,8931.6,-2.1,4.5,0.295,4.3,0.00,0
1986-02-05,12301.2,-3.0,5.8,0.330,2.4,0.00,0
1986-02-06,11934.0,-3.5,5.5,0.238,2.4,0.00,0
1986-02-07,10594.8,-3.1,6.6,0.306,2.1,0.00,0
1986-02-08,13824.0,-3.2,9.5,0.279,3.0,0.00,0
1986-02-09,10011.6,0.6,8.4,0.385,2.4,0.03,0
1986-02-10,10141.2,-2.9,10.3,0.442,2.8,0.38,0
1986-02-11,14796.0,-2.6,10.7,0.430,3.6,0.00,0
1986-02-12,9147.6,2.1,13.7,0.713,2.7,1.03,0
1986-02-13,13791.6,2.6,14.3,0.680,2.8,0.00,0
1986-02-14,11772.0,1.3,13.1,0.746,4.2,0.05,0
1986-02-15,15714.0,-0.9,7.3,0.337,5.8,0.01,0
1986-02-16,7106.4,0.4,1.2,0.611,3.9,3.62,0
1986-02-17,8380.8,-1.8,4.1,0.644,2.6,0.02,0
1986-02-18,14374.8,-1.8,8.1,0.598,1.9,0.00,0
1986-02-19,13305.6,1.6,10.7,0.664,2.5,0.05,0
1986-02-20,9082.8,-0.0,5.7,0.587,3.2,0.05,0
1986-02-21,16902.0,-0.7,9.3,0.379,1.9,0.00,0
1986-02-22,13921.2,0.2,12.1,0.394,3.6,0.00,0
1986-02-23,16005.6,1.4,15.2,0.426,3.4,0.04,0
1986-02-24,15768.0,1.1,12.5,0.562,4.2,0.00,0
1986-02-25,13910.4,1.9,13.9,0.519,3.4,0.00,0
1986-02-26,8791.2,-3.6,2.6,0.347,3.7,0.08,0
1986-02-27,16772.4,-3.2,4.3,0.166,2.7,0.00,0
1986-02-28,16340.4,-3.4,4.6,0.233,2.2,0.00,0
1986-03-01,18619.2,-0.2,7.8,0.166,6.2,0.00,0
1986-03-02,19645.2,0.2,11.2,0.282,4.8,0.00,0
1986-03-03,19904.4,3.4,16.4,0.405,4.9,0.00,0
1986-03-04,19850.4,7.0,19.1,0.544,4.8,0.00,0
1986-03-05,19882.8,7.1,20.8,0.624,3.7,0.00,0
1986-03-06,19753.2,7.7,22.3,0.703,2.3,0.00,0
1986-03-07,19666.8,9.0,22.8,0.727,4.4,0.00,0
1986-03-08,8510.4,6.0,16.4,0.903,4.7,2.96,0
1986-03-09,11566.8,3.5,9.6,0.615,3.1,0.00,0
1986-03-10,8197.2,3.5,9.3,0.699,4.1,0.00,0
1986-03-11,15940.8,4.1,17.3,0.868,2.9,0.00,0
1986-03-12,12862.8,8.9,22.0,1.279,2.6,7.10,0
1986-03-13,2386.8,8.8,12.5,1.176,4.1,4.95,0
1986-03-14,6598.8,8.5,11.3,1.136,2.4,0.07,0
1986-03-15,2797.2,5.9,9.4,0.821,3.5,0.59,0
1986-03-16,14601.6,4.0,8.9,0.665,5.9,8.37,0
1986-03-17,2905.2,1.8,3.6,0.714,5.0,11.49,0
1986-03-18,14709.6,1.9,7.7,0.738,3.3,0.01,0
1986-03-19,17982.0,5.0,14.1,0.849,2.8,0.31,0
1986-03-20,3596.4,5.6,8.3,0.803,4.4,2.43,0
1986-03-21,5162.4,2.6,7.4,0.803,2.0,0.06,0
1986-03-22,19904.4,4.3,12.7,0.766,2.0,0.00,0
1986-03-23,15422.4,7.5,14.7,0.841,3.3,0.00,0
1986-03-24,18738.0,8.4,17.0,0.836,4.1,0.00,0
1986-03-25,13208.4,8.1,14.5,0.998,2.8,0.00,0
1986-03-26,14320.8,8.8,17.1,1.116,4.0,0.01,0
1986-03-27,11847.6,10.2,12.7,1.162,2.4,2.80,0
1986-03-28,19353.6,9.8,17.1,1.201,2.5,1.09,0
1986-03-29,14018.4,8.4,15.2,1.014,3.0,0.97,0
1986-03-30,22399.2,7.5,16.4,0.826,1.7,0.00,0
1986-03-31,23068.8,8.9,17.5,0.736,2.5,0.00,0
1986-04-01,13456.8,10.3,17.6,1.026,2.2,1.30,0
1986-04-02,11836.8,9.7,11.8,1.215,2.5,0.92,0
1986-04-03,17377.2,10.1,18.1,1.188,1.8,0.24,0
1986-04-04,16437.6,12.5,20.2,1.212,2.6,0.00,0
1986-04-05,15487.2,10.3,17.6,1.169,2.2,0.00,0
1986-04-06,21330.0,13.5,23.4,1.095,1.9,0.00,0
1986-04-07,12322.8,13.4,16.4,1.293,3.4,0.41,0
1986-04-08,19018.8,13.9,21.1,1.460,2.9,0.01,0
1986-04-09,14666.4,13.9,21.0,1.692,2.6,0.02,0
1986-04-10,19623.6,8.0,20.0,1.362,3.8,0.46,0
1986-04-11,21243.6,9.8,18.0,0.787,3.8,0.09,0
1986-04-12,14817.6,12.6,20.6,1.123,3.2,0.15,0
1986-04-13,15573.6,13.7,20.9,1.309,2.3,0.02,0
1986-04-14,16848.0,12.0,22.9,1.153,2.9,0.04,0
1986-04-15,22377.6,12.6,22.5,1.235,3.8,0.01,0
1986-04-16,20250.0,13.7,22.0,1.264,4.0,0.00,0
1986-04-17,14666.4,12.0,21.2,1.336,2.1,0.00,0
1986-04-18,21718.8,12.9,25.3,1.483,2.6,0.00,0
1986-04-19,20196.0,15.1,27.8,1.466,3.9,0.03,0
1986-04-20,15282.0,12.9,18.0,0.706,4.9,0.00,0
1986-04-21,17128.8,9.6,17.8,1.008,2.2,0.00,0
1986-04-22,23706.0,14.6,24.7,0.861,3.2,0.00,0
1986-04-23,23824.8,18.3,30.4,1.370,3.7,0.00,0
1986-04-24,18435.6,16.6,31.6,1.782,3.5,4.07,0
1986-04-25,3801.6,12.6,15.3,1.355,3.4,12.13,0
1986-04-26,4179.6,10.5,13.2,1.276,2.7,8.20,0
1986-04-27,5486.4,11.3,14.7,1.336,1.3,2.13,0
1986-04-28,15109.2,14.3,18.5,1.354,0.9,0.78,0
1986-04-29,5821.2,12.0,15.7,1.361,3.2,3.93,0
1986-04-30,4050.0,10.0,13.0,1.290,2.5,7.15,0
1986-05-01,16740.0,11.4,15.6,1.283,1.4,1.02,0
1986-05-02,14839.2,10.5,16.9,1.302,2.8,0.20,0
1986-05-03,24818.4,13.2,20.2,1.363,1.6,0.00,0
1986-05-04,24019.2,15.0,22.6,1.536,1.8,0.00,0
1986-05-05,24613.2,16.9,25.4,1.711,2.1,0.00,0
1986-05-06,25758.0,18.9,28.0,1.751,3.9,0.00,0
1986-05-07,26136.0,20.3,29.8,1.508,5.7,0.00,0
1986-05-08,25315.2,21.4,30.7,1.797,6.3,0.00,0
1986-05-09,22777.2,15.6,23.4,1.522,6.2,0.00,0
1986-05-10,22950.0,16.7,28.7,1.801,2.9,0.26,0
1986-05-11,22658.4,18.8,27.4,1.905,4.2,0.05,0
1986-05-12,23511.6,20.5,30.8,2.301,3.1,12.75,0
1986-05-13,23025.6,17.6,29.8,2.084,2.1,0.73,0
1986-05-14,27334.8,18.1,30.0,1.828,2.5,0.00,0
1986-05-15,26870.4,19.8,32.0,1.703,3.1,0.00,0
1986-05-16,26460.0,22.1,34.2,1.944,2.9,0.00,0
1986-05-17,26222.4,23.5,34.8,1.901,2.8,0.01,0
1986-05-18,19872.0,17.6,30.8,2.152,3.1,6.21,0
1986-05-19,3445.2,17.1,18.6,1.965,3.2,26.29,0
1986-05-20,9990.0,16.2,20.5,1.742,2.3,2.15,0
1986-05-21,25963.2,17.2,26.1,1.751,2.7,0.03,0
1986-05-22,28652.4,17.1,27.4,1.447,3.7,0.00,0
1986-05-23,28998.0,19.4,28.4,1.649,2.2,0.00,0
1986-05-24,26492.4,21.8,32.2,2.006,2.4,0.00,0
1986-05-25,23349.6,16.4,28.2,1.811,4.2,0.56,0
1986-05-26,5918.4,15.0,19.0,1.719,1.7,3.20,0
1986-05-27,9655.2,18.0,22.9,1.956,2.2,11.52,0
1986-05-28,5540.4,18.1,21.2,2.122,1.7,2.90,0
1986-05-29,25056.0,19.3,30.0,2.152,2.2,0.02,0
1986-05-30,27021.6,23.2,32.1,2.086,2.9,0.00,0
1986-05-31,24937.2,23.0,34.2,2.286,2.4,0.50,0
1986-06-01,23932.8,24.1,31.7,2.534,2.0,0.83,0
1986-06-02,22140.0,24.8,34.4,2.503,2.4,0.49,0
1986-06-03,21686.4,24.2,35.0,2.536,3.2,0.04,0
1986-06-04,20325.6,23.2,30.6,2.250,4.1,0.04,0
1986-06-05,17863.2,22.4,29.9,2.159,3.6,0.02,0
1986-06-06,24375.6,21.5,30.6,1.815,2.5,0.00,0
1986-06-07,25196.4,20.9,30.8,1.809,3.3,0.00,0
1986-06-08,26362.8,21.5,29.6,1.812,3.7,0.00,0
1986-06-09,19094.4,22.1,31.7,2.243,2.7,0.80,0
1986-06-10,11880.0,21.3,26.9,2.420,3.2,2.38,0
1986-06-11,4924.8,17.3,22.3,2.265,4.1,57.66,0
1986-06-12,6220.8,18.5,22.4,2.061,5.2,1.09,0
1986-06-13,6490.8,18.5,20.9,2.080,3.3,0.01,0
1986-06-14,10681.2,20.6,24.5,2.250,1.6,2.55,0
1986-06-15,5173.2,19.0,20.9,2.211,1.5,36.57,0
1986-06-16,21697.2,20.4,26.9,2.355,1.3,0.00,0
1986-06-17,25758.0,22.9,30.8,2.441,2.2,0.00,0
1986-06-18,25380.0,22.7,31.6,2.551,2.6,0.00,0
1986-06-19,24310.8,23.6,31.2,2.597,1.6,0.00,0
1986-06-20,17269.2,23.4,28.6,2.716,1.9,0.05,0
1986-06-21,6415.2,20.9,25.4,2.357,1.8,0.47,0
1986-06-22,22701.6,23.0,28.4,2.582,2.4,0.17,0
1986-06-23,16437.6,22.5,25.3,2.667,3.2,2.24,0
1986-06-24,21502.8,23.7,30.5,2.870,1.7,0.43,0
1986-06-25,25066.8,25.8,32.0,3.007,2.2,0.00,0
1986-06-26,25131.6,27.1,35.0,3.148,3.2,0.39,0
1986-06-27,20466.0,26.6,33.2,3.330,3.9,10.71,0
1986-06-28,13899.6,26.1,30.8,3.234,4.2,17.42,0
1986-06-29,15379.2,25.6,29.9,3.315,2.2,0.71,0
1986-06-30,15346.8,26.3,31.6,3.435,2.1,0.64,0
1986-07-01,19375.2,24.8,31.9,3.011,3.6,0.37,0
1986-07-02,7560.0,22.3,25.9,2.279,2.7,1.84,0
1986-07-03,5410.8,18.7,23.2,2.239,1.6,7.28,0
1986-07-04,6037.2,19.0,21.4,2.308,2.6,8.44,0
1986-07-05,15001.2,20.4,25.1,2.383,1.9,0.02,0
1986-07-06,22744.8,22.0,27.9,2.583,2.6,0.05,0
1986-07-07,22086.0,23.1,30.6,2.689,1.5,0.18,0
1986-07-08,24289.2,23.7,31.4,2.928,1.7,0.00,0
1986-07-09,21092.4,25.5,30.4,2.878,3.1,0.00,0
1986-07-10,5616.0,21.3,26.1,2.703,3.1,6.35,0
1986-07-11,15541.2,21.8,27.5,2.621,2.5,0.15,0
1986-07-12,22118.4,23.2,30.7,2.961,3.5,0.02,0
1986-07-13,25207.2,26.8,34.2,3.219,2.4,0.38,0
1986-07-14,17960.4,27.5,31.6,3.176,5.0,0.67,0
1986-07-15,12852.0,23.4,27.9,3.061,4.1,43.09,0
1986-07-16,4978.8,22.1,24.9,2.718,2.2,17.50,0
1986-07-17,7246.8,22.3,25.8,2.810,2.6,15.16,0
1986-07-18,18543.6,23.0,28.9,2.772,2.3,0.04,0
1986-07-19,10476.0,23.9,26.3,2.810,2.6,1.93,0
1986-07-20,6156.0,22.9,25.2,2.776,2.6,5.73,0
1986-07-21,9752.4,23.7,26.5,2.938,2.4,7.33,0
1986-07-22,13294.8,23.9,27.6,3.035,3.0,4.25,0
1986-07-23,16977.6,25.8,30.1,3.113,4.3,0.30,0
1986-07-24,17992.8,26.5,32.2,3.141,3.8,3.71,0
1986-07-25,22323.6,24.5,32.4,2.978,3.9,6.58,0
1986-07-26,20174.4,26.1,31.8,3.015,4.6,0.45,0
1986-07-27,17949.6,22.7,30.9,3.030,2.5,5.27,0
1986-07-28,24030.0,26.7,33.4,3.252,2.8,1.59,0
1986-07-29,24213.6,27.1,34.1,3.102,4.3,0.00,0
1986-07-30,21956.4,24.5,34.1,3.126,3.3,0.42,0
1986-07-31,14407.2,23.4,27.3,2.921,3.2,3.89,0
1986-08-01,23587.2,23.6,30.6,2.770,2.1,0.00,0
1986-08-02,23997.6,23.5,30.9,2.698,3.0,0.68,0
1986-08-03,15778.8,23.3,28.2,2.883,2.0,4.45,0
